state,date,electricity_sales,average_temp,monthly_mean_from_1901_to_2000,month,month_sin,month_cos
Oklahoma,2001-07-01,5404,81.2,79.3,7,-0.4999999999999997,-0.8660254037844387
Texas,2001-07-01,31533,83.0,81.0,7,-0.4999999999999997,-0.8660254037844387
Arizona,2001-07-01,6475,78.6,77.0,7,-0.4999999999999997,-0.8660254037844387
Colorado,2001-07-01,4172,67.0,64.1,7,-0.4999999999999997,-0.8660254037844387
Idaho,2001-07-01,1932,61.5,60.9,7,-0.4999999999999997,-0.8660254037844387
Montana,2001-07-01,938,62.8,62.0,7,-0.4999999999999997,-0.8660254037844387
Nevada,2001-07-01,2920,69.6,68.1,7,-0.4999999999999997,-0.8660254037844387
New Mexico,2001-07-01,1796,73.4,71.0,7,-0.4999999999999997,-0.8660254037844387
Utah,2001-07-01,2190,70.0,67.8,7,-0.4999999999999997,-0.8660254037844387
Wyoming,2001-07-01,1033,64.2,61.4,7,-0.4999999999999997,-0.8660254037844387
California,2001-07-01,21539,72.8,71.5,7,-0.4999999999999997,-0.8660254037844387
Oregon,2001-07-01,3398,60.4,60.9,7,-0.4999999999999997,-0.8660254037844387
Washington,2001-07-01,5355,59.5,60.9,7,-0.4999999999999997,-0.8660254037844387
Connecticut,2001-08-01,2987,70.5,69.6,8,-0.8660254037844383,-0.5000000000000003
Maine,2001-08-01,1069,65.6,64.2,8,-0.8660254037844383,-0.5000000000000003
Massachusetts,2001-08-01,5146,69.4,68.6,8,-0.8660254037844383,-0.5000000000000003
New Hampshire,2001-08-01,962,66.4,65.2,8,-0.8660254037844383,-0.5000000000000003
Rhode Island,2001-08-01,736,70.4,69.4,8,-0.8660254037844383,-0.5000000000000003
Vermont,2001-08-01,503,65.8,64.7,8,-0.8660254037844383,-0.5000000000000003
New Jersey,2001-08-01,7629,73.3,72.5,8,-0.8660254037844383,-0.5000000000000003
New York,2001-08-01,13671,67.9,67.1,8,-0.8660254037844383,-0.5000000000000003
Pennsylvania,2001-08-01,12535,69.8,69.4,8,-0.8660254037844383,-0.5000000000000003
Illinois,2001-08-01,13895,75.2,74.4,8,-0.8660254037844383,-0.5000000000000003
Indiana,2001-08-01,9545,73.8,73.5,8,-0.8660254037844383,-0.5000000000000003
Michigan,2001-08-01,10187,69.0,67.0,8,-0.8660254037844383,-0.5000000000000003
Ohio,2001-08-01,14908,72.4,71.9,8,-0.8660254037844383,-0.5000000000000003
Wisconsin,2001-08-01,6373,69.8,67.6,8,-0.8660254037844383,-0.5000000000000003
Iowa,2001-08-01,3935,73.8,72.6,8,-0.8660254037844383,-0.5000000000000003
Kansas,2001-08-01,3963,81.0,78.1,8,-0.8660254037844383,-0.5000000000000003
Minnesota,2001-08-01,6014,69.9,67.6,8,-0.8660254037844383,-0.5000000000000003
Missouri,2001-08-01,7502,78.0,76.8,8,-0.8660254037844383,-0.5000000000000003
Nebraska,2001-08-01,2517,75.5,73.4,8,-0.8660254037844383,-0.5000000000000003
North Dakota,2001-08-01,838,70.2,67.9,8,-0.8660254037844383,-0.5000000000000003
South Dakota,2001-08-01,852,74.0,71.5,8,-0.8660254037844383,-0.5000000000000003
Delaware,2001-08-01,1069,74.8,74.6,8,-0.8660254037844383,-0.5000000000000003
Florida,2001-08-01,19370,81.4,81.1,8,-0.8660254037844383,-0.5000000000000003
Georgia,2001-08-01,12307,79.3,79.4,8,-0.8660254037844383,-0.5000000000000003
Maryland,2001-08-01,6087,74.2,74.2,8,-0.8660254037844383,-0.5000000000000003
North Carolina,2001-08-01,11709,75.6,76.2,8,-0.8660254037844383,-0.5000000000000003
South Carolina,2001-08-01,7266,79.2,79.3,8,-0.8660254037844383,-0.5000000000000003
Virginia,2001-08-01,9404,73.4,73.9,8,-0.8660254037844383,-0.5000000000000003
West Virginia,2001-08-01,2370,70.9,71.1,8,-0.8660254037844383,-0.5000000000000003
Alabama,2001-08-01,7907,79.1,79.6,8,-0.8660254037844383,-0.5000000000000003
Kentucky,2001-08-01,7125,76.0,75.5,8,-0.8660254037844383,-0.5000000000000003
Mississippi,2001-08-01,4578,80.4,80.6,8,-0.8660254037844383,-0.5000000000000003
Tennessee,2001-08-01,9182,76.9,76.6,8,-0.8660254037844383,-0.5000000000000003
Arkansas,2001-08-01,4428,81.4,79.8,8,-0.8660254037844383,-0.5000000000000003
Louisiana,2001-08-01,7441,81.9,81.7,8,-0.8660254037844383,-0.5000000000000003
Oklahoma,2001-08-01,5613,84.2,81.3,8,-0.8660254037844383,-0.5000000000000003
Texas,2001-08-01,33864,83.9,82.0,8,-0.8660254037844383,-0.5000000000000003
Arizona,2001-08-01,6529,79.4,78.7,8,-0.8660254037844383,-0.5000000000000003
Colorado,2001-08-01,4045,68.6,66.2,8,-0.8660254037844383,-0.5000000000000003
Idaho,2001-08-01,2020,66.9,64.3,8,-0.8660254037844383,-0.5000000000000003
Montana,2001-08-01,991,68.0,64.9,8,-0.8660254037844383,-0.5000000000000003
Nevada,2001-08-01,2994,73.1,71.1,8,-0.8660254037844383,-0.5000000000000003
New Mexico,2001-08-01,1774,73.4,71.8,8,-0.8660254037844383,-0.5000000000000003
Utah,2001-08-01,2181,72.6,70.4,8,-0.8660254037844383,-0.5000000000000003
Wyoming,2001-08-01,1146,68.1,64.3,8,-0.8660254037844383,-0.5000000000000003
California,2001-08-01,23772,75.1,74.2,8,-0.8660254037844383,-0.5000000000000003
Oregon,2001-08-01,3528,66.0,64.3,8,-0.8660254037844383,-0.5000000000000003
Washington,2001-08-01,5328,64.7,63.8,8,-0.8660254037844383,-0.5000000000000003
Connecticut,2001-09-01,2399,67.6,65.0,9,-1.0,-1.8369701987210297e-16
Maine,2001-09-01,899,62.4,59.0,9,-1.0,-1.8369701987210297e-16
Massachusetts,2001-09-01,4191,66.8,64.0,9,-1.0,-1.8369701987210297e-16
New Hampshire,2001-09-01,832,63.4,60.3,9,-1.0,-1.8369701987210297e-16
Rhode Island,2001-09-01,591,68.1,65.2,9,-1.0,-1.8369701987210297e-16
Vermont,2001-09-01,452,62.6,59.7,9,-1.0,-1.8369701987210297e-16
New Jersey,2001-09-01,6384,70.2,68.3,9,-1.0,-1.8369701987210297e-16
New York,2001-09-01,13013,64.7,62.5,9,-1.0,-1.8369701987210297e-16
Pennsylvania,2001-09-01,11173,66.0,65.0,9,-1.0,-1.8369701987210297e-16
Illinois,2001-09-01,11199,69.5,69.8,9,-1.0,-1.8369701987210297e-16
Indiana,2001-09-01,8184,68.7,69.0,9,-1.0,-1.8369701987210297e-16
Michigan,2001-09-01,8177,63.6,62.1,9,-1.0,-1.8369701987210297e-16
Ohio,2001-09-01,12256,67.6,67.7,9,-1.0,-1.8369701987210297e-16
Wisconsin,2001-09-01,5300,63.5,62.2,9,-1.0,-1.8369701987210297e-16
Iowa,2001-09-01,3080,66.8,67.1,9,-1.0,-1.8369701987210297e-16
Kansas,2001-09-01,3030,73.4,72.9,9,-1.0,-1.8369701987210297e-16
Minnesota,2001-09-01,5011,63.4,61.6,9,-1.0,-1.8369701987210297e-16
Missouri,2001-09-01,6105,71.8,72.2,9,-1.0,-1.8369701987210297e-16
Nebraska,2001-09-01,2148,68.8,67.6,9,-1.0,-1.8369701987210297e-16
North Dakota,2001-09-01,755,64.3,61.6,9,-1.0,-1.8369701987210297e-16
South Dakota,2001-09-01,724,67.8,65.4,9,-1.0,-1.8369701987210297e-16
Delaware,2001-09-01,1029,71.6,70.6,9,-1.0,-1.8369701987210297e-16
Florida,2001-09-01,19800,79.5,80.1,9,-1.0,-1.8369701987210297e-16
Georgia,2001-09-01,10408,75.7,76.8,9,-1.0,-1.8369701987210297e-16
Maryland,2001-09-01,5073,70.8,70.1,9,-1.0,-1.8369701987210297e-16
North Carolina,2001-09-01,10996,72.1,72.9,9,-1.0,-1.8369701987210297e-16
South Carolina,2001-09-01,6935,75.6,76.3,9,-1.0,-1.8369701987210297e-16
Virginia,2001-09-01,7753,69.9,70.1,9,-1.0,-1.8369701987210297e-16
West Virginia,2001-09-01,2156,67.4,67.4,9,-1.0,-1.8369701987210297e-16
Alabama,2001-09-01,7102,75.2,77.0,9,-1.0,-1.8369701987210297e-16
Kentucky,2001-09-01,6624,71.4,71.8,9,-1.0,-1.8369701987210297e-16
Mississippi,2001-09-01,4251,76.4,77.7,9,-1.0,-1.8369701987210297e-16
Tennessee,2001-09-01,8871,72.1,73.0,9,-1.0,-1.8369701987210297e-16
Arkansas,2001-09-01,4072,75.9,76.1,9,-1.0,-1.8369701987210297e-16
Louisiana,2001-09-01,6950,78.4,79.4,9,-1.0,-1.8369701987210297e-16
Oklahoma,2001-09-01,4900,76.9,77.0,9,-1.0,-1.8369701987210297e-16
Texas,2001-09-01,31737,78.9,78.9,9,-1.0,-1.8369701987210297e-16
Arizona,2001-09-01,6131,77.4,75.0,9,-1.0,-1.8369701987210297e-16
Colorado,2001-09-01,3976,63.6,61.3,9,-1.0,-1.8369701987210297e-16
Idaho,2001-09-01,1625,63.8,59.1,9,-1.0,-1.8369701987210297e-16
Montana,2001-09-01,931,63.8,58.9,9,-1.0,-1.8369701987210297e-16
Nevada,2001-09-01,2688,69.8,65.9,9,-1.0,-1.8369701987210297e-16
New Mexico,2001-09-01,1687,69.1,67.7,9,-1.0,-1.8369701987210297e-16
Utah,2001-09-01,2010,68.8,65.0,9,-1.0,-1.8369701987210297e-16
Wyoming,2001-09-01,1038,62.8,58.4,9,-1.0,-1.8369701987210297e-16
California,2001-09-01,20601,73.6,71.1,9,-1.0,-1.8369701987210297e-16
Oregon,2001-09-01,3329,64.2,60.6,9,-1.0,-1.8369701987210297e-16
Washington,2001-09-01,5172,62.9,60.2,9,-1.0,-1.8369701987210297e-16
Connecticut,2001-10-01,2365,57.6,56.2,10,-0.8660254037844385,0.5
Maine,2001-10-01,965,52.4,49.6,10,-0.8660254037844385,0.5
Massachusetts,2001-10-01,4178,56.9,55.2,10,-0.8660254037844385,0.5
New Hampshire,2001-10-01,820,53.1,51.2,10,-0.8660254037844385,0.5
Rhode Island,2001-10-01,604,58.6,56.9,10,-0.8660254037844385,0.5
Vermont,2001-10-01,441,52.6,50.6,10,-0.8660254037844385,0.5
New Jersey,2001-10-01,5790,60.1,59.5,10,-0.8660254037844385,0.5
New York,2001-10-01,11239,54.8,53.5,10,-0.8660254037844385,0.5
Pennsylvania,2001-10-01,10502,56.0,56.1,10,-0.8660254037844385,0.5
Illinois,2001-10-01,10293,59.1,60.4,10,-0.8660254037844385,0.5
Indiana,2001-10-01,7662,58.6,59.7,10,-0.8660254037844385,0.5
Michigan,2001-10-01,8195,52.8,53.0,10,-0.8660254037844385,0.5
Ohio,2001-10-01,12207,58.0,58.6,10,-0.8660254037844385,0.5
Wisconsin,2001-10-01,5284,51.7,52.4,10,-0.8660254037844385,0.5
Iowa,2001-10-01,3096,55.7,57.2,10,-0.8660254037844385,0.5
Kansas,2001-10-01,2664,62.0,62.5,10,-0.8660254037844385,0.5
Minnesota,2001-10-01,4850,51.0,51.0,10,-0.8660254037844385,0.5
Missouri,2001-10-01,5299,61.0,62.6,10,-0.8660254037844385,0.5
Nebraska,2001-10-01,1901,57.3,56.8,10,-0.8660254037844385,0.5
North Dakota,2001-10-01,773,50.2,50.1,10,-0.8660254037844385,0.5
South Dakota,2001-10-01,649,54.8,54.0,10,-0.8660254037844385,0.5
Delaware,2001-10-01,848,62.0,61.8,10,-0.8660254037844385,0.5
Florida,2001-10-01,16447,74.6,75.7,10,-0.8660254037844385,0.5
Georgia,2001-10-01,9076,66.9,69.4,10,-0.8660254037844385,0.5
Maryland,2001-10-01,4610,61.0,61.4,10,-0.8660254037844385,0.5
North Carolina,2001-10-01,9032,62.6,64.9,10,-0.8660254037844385,0.5
South Carolina,2001-10-01,5820,66.0,68.4,10,-0.8660254037844385,0.5
Virginia,2001-10-01,7272,60.0,61.6,10,-0.8660254037844385,0.5
West Virginia,2001-10-01,2183,57.2,58.8,10,-0.8660254037844385,0.5
Alabama,2001-10-01,5983,66.2,69.2,10,-0.8660254037844385,0.5
Kentucky,2001-10-01,6533,61.2,62.8,10,-0.8660254037844385,0.5
Mississippi,2001-10-01,3579,67.0,69.7,10,-0.8660254037844385,0.5
Tennessee,2001-10-01,7198,62.0,64.4,10,-0.8660254037844385,0.5
Arkansas,2001-10-01,3347,65.2,67.3,10,-0.8660254037844385,0.5
Louisiana,2001-10-01,6204,69.9,72.3,10,-0.8660254037844385,0.5
Oklahoma,2001-10-01,3381,65.6,67.4,10,-0.8660254037844385,0.5
Texas,2001-10-01,25532,70.2,71.0,10,-0.8660254037844385,0.5
Arizona,2001-10-01,5347,70.1,66.5,10,-0.8660254037844385,0.5
Colorado,2001-10-01,3621,54.1,51.9,10,-0.8660254037844385,0.5
Idaho,2001-10-01,1566,52.0,49.4,10,-0.8660254037844385,0.5
Montana,2001-10-01,884,50.7,48.5,10,-0.8660254037844385,0.5
Nevada,2001-10-01,2177,60.1,56.2,10,-0.8660254037844385,0.5
New Mexico,2001-10-01,1528,61.8,59.3,10,-0.8660254037844385,0.5
Utah,2001-10-01,1871,58.7,54.7,10,-0.8660254037844385,0.5
Wyoming,2001-10-01,1045,50.6,48.0,10,-0.8660254037844385,0.5
California,2001-10-01,21600,67.4,64.0,10,-0.8660254037844385,0.5
Oregon,2001-10-01,3399,54.9,52.7,10,-0.8660254037844385,0.5
Washington,2001-10-01,5576,52.8,52.1,10,-0.8660254037844385,0.5
Connecticut,2001-11-01,2337,49.0,45.6,11,-0.5000000000000003,0.8660254037844383
Maine,2001-11-01,1029,42.2,38.2,11,-0.5000000000000003,0.8660254037844383
Massachusetts,2001-11-01,4040,48.2,44.7,11,-0.5000000000000003,0.8660254037844383
New Hampshire,2001-11-01,792,43.4,40.0,11,-0.5000000000000003,0.8660254037844383
Rhode Island,2001-11-01,562,50.2,46.6,11,-0.5000000000000003,0.8660254037844383
Vermont,2001-11-01,450,43.2,39.2,11,-0.5000000000000003,0.8660254037844383
New Jersey,2001-11-01,5459,52.1,48.6,11,-0.5000000000000003,0.8660254037844383
New York,2001-11-01,11217,46.6,42.2,11,-0.5000000000000003,0.8660254037844383
Pennsylvania,2001-11-01,10438,48.8,45.0,11,-0.5000000000000003,0.8660254037844383
Illinois,2001-11-01,9966,51.8,47.7,11,-0.5000000000000003,0.8660254037844383
Indiana,2001-11-01,7177,51.4,47.5,11,-0.5000000000000003,0.8660254037844383
Michigan,2001-11-01,7829,45.7,41.0,11,-0.5000000000000003,0.8660254037844383
Ohio,2001-11-01,11401,51.0,46.9,11,-0.5000000000000003,0.8660254037844383
Wisconsin,2001-11-01,4992,44.6,39.1,11,-0.5000000000000003,0.8660254037844383
Iowa,2001-11-01,3316,49.1,43.6,11,-0.5000000000000003,0.8660254037844383
Kansas,2001-11-01,2575,52.7,49.3,11,-0.5000000000000003,0.8660254037844383
Minnesota,2001-11-01,4695,42.6,36.5,11,-0.5000000000000003,0.8660254037844383
Missouri,2001-11-01,5172,53.4,50.3,11,-0.5000000000000003,0.8660254037844383
Nebraska,2001-11-01,1847,47.4,43.3,11,-0.5000000000000003,0.8660254037844383
North Dakota,2001-11-01,801,39.6,35.2,11,-0.5000000000000003,0.8660254037844383
South Dakota,2001-11-01,667,44.2,39.8,11,-0.5000000000000003,0.8660254037844383
Delaware,2001-11-01,839,54.6,51.1,11,-0.5000000000000003,0.8660254037844383
Florida,2001-11-01,15034,69.6,68.2,11,-0.5000000000000003,0.8660254037844383
Georgia,2001-11-01,8434,60.8,59.2,11,-0.5000000000000003,0.8660254037844383
Maryland,2001-11-01,4580,53.6,50.3,11,-0.5000000000000003,0.8660254037844383
North Carolina,2001-11-01,8763,56.2,54.4,11,-0.5000000000000003,0.8660254037844383
South Carolina,2001-11-01,5445,60.0,58.2,11,-0.5000000000000003,0.8660254037844383
Virginia,2001-11-01,7163,53.2,50.8,11,-0.5000000000000003,0.8660254037844383
West Virginia,2001-11-01,2096,50.1,47.7,11,-0.5000000000000003,0.8660254037844383
Alabama,2001-11-01,5812,59.7,58.7,11,-0.5000000000000003,0.8660254037844383
Kentucky,2001-11-01,6418,53.6,51.1,11,-0.5000000000000003,0.8660254037844383
Mississippi,2001-11-01,3164,59.8,59.1,11,-0.5000000000000003,0.8660254037844383
Tennessee,2001-11-01,7024,54.8,53.1,11,-0.5000000000000003,0.8660254037844383
Arkansas,2001-11-01,2908,57.2,55.8,11,-0.5000000000000003,0.8660254037844383
Louisiana,2001-11-01,5407,63.2,62.5,11,-0.5000000000000003,0.8660254037844383
Oklahoma,2001-11-01,3731,57.2,55.1,11,-0.5000000000000003,0.8660254037844383
Texas,2001-11-01,22298,62.2,60.4,11,-0.5000000000000003,0.8660254037844383
Arizona,2001-11-01,4435,58.8,55.1,11,-0.5000000000000003,0.8660254037844383
Colorado,2001-11-01,3441,42.9,40.0,11,-0.5000000000000003,0.8660254037844383
Idaho,2001-11-01,1590,40.4,37.9,11,-0.5000000000000003,0.8660254037844383
Montana,2001-11-01,896,39.5,36.4,11,-0.5000000000000003,0.8660254037844383
Nevada,2001-11-01,1985,48.2,44.9,11,-0.5000000000000003,0.8660254037844383
New Mexico,2001-11-01,1444,51.2,48.0,11,-0.5000000000000003,0.8660254037844383
Utah,2001-11-01,1757,45.8,42.5,11,-0.5000000000000003,0.8660254037844383
Wyoming,2001-11-01,1085,38.7,35.8,11,-0.5000000000000003,0.8660254037844383
California,2001-11-01,18974,57.6,54.5,11,-0.5000000000000003,0.8660254037844383
Oregon,2001-11-01,3607,44.5,42.9,11,-0.5000000000000003,0.8660254037844383
Washington,2001-11-01,5843,42.7,41.9,11,-0.5000000000000003,0.8660254037844383
Connecticut,2001-12-01,2741,41.2,34.7,12,-2.4492935982947064e-16,1.0
Maine,2001-12-01,1062,33.0,25.4,12,-2.4492935982947064e-16,1.0
Massachusetts,2001-12-01,4411,40.2,33.7,12,-2.4492935982947064e-16,1.0
New Hampshire,2001-12-01,850,34.8,28.0,12,-2.4492935982947064e-16,1.0
Rhode Island,2001-12-01,621,42.8,36.3,12,-2.4492935982947064e-16,1.0
Vermont,2001-12-01,481,34.2,26.8,12,-2.4492935982947064e-16,1.0
New Jersey,2001-12-01,5660,45.0,38.1,12,-2.4492935982947064e-16,1.0
New York,2001-12-01,11700,38.2,30.4,12,-2.4492935982947064e-16,1.0
Pennsylvania,2001-12-01,11059,41.1,34.1,12,-2.4492935982947064e-16,1.0
Illinois,2001-12-01,10907,42.8,35.1,12,-2.4492935982947064e-16,1.0
Indiana,2001-12-01,7854,43.0,35.7,12,-2.4492935982947064e-16,1.0
Michigan,2001-12-01,8301,37.8,29.0,12,-2.4492935982947064e-16,1.0
Ohio,2001-12-01,12382,42.9,35.6,12,-2.4492935982947064e-16,1.0
Wisconsin,2001-12-01,5386,35.4,24.9,12,-2.4492935982947064e-16,1.0
Iowa,2001-12-01,3180,39.4,29.3,12,-2.4492935982947064e-16,1.0
Kansas,2001-12-01,2661,43.0,36.7,12,-2.4492935982947064e-16,1.0
Minnesota,2001-12-01,5099,31.5,20.4,12,-2.4492935982947064e-16,1.0
Missouri,2001-12-01,5992,44.8,38.3,12,-2.4492935982947064e-16,1.0
Nebraska,2001-12-01,2017,37.1,30.6,12,-2.4492935982947064e-16,1.0
North Dakota,2001-12-01,898,27.5,19.6,12,-2.4492935982947064e-16,1.0
South Dakota,2001-12-01,718,32.8,25.7,12,-2.4492935982947064e-16,1.0
Delaware,2001-12-01,841,48.0,41.0,12,-2.4492935982947064e-16,1.0
Florida,2001-12-01,15136,65.9,61.5,12,-2.4492935982947064e-16,1.0
Georgia,2001-12-01,8779,56.4,50.7,12,-2.4492935982947064e-16,1.0
Maryland,2001-12-01,5016,46.7,40.1,12,-2.4492935982947064e-16,1.0
North Carolina,2001-12-01,8793,51.4,45.4,12,-2.4492935982947064e-16,1.0
South Carolina,2001-12-01,5498,55.5,49.4,12,-2.4492935982947064e-16,1.0
Virginia,2001-12-01,7859,47.3,41.1,12,-2.4492935982947064e-16,1.0
West Virginia,2001-12-01,2325,43.9,37.6,12,-2.4492935982947064e-16,1.0
Alabama,2001-12-01,5815,54.7,50.0,12,-2.4492935982947064e-16,1.0
Kentucky,2001-12-01,7187,46.5,40.8,12,-2.4492935982947064e-16,1.0
Mississippi,2001-12-01,3269,54.7,50.3,12,-2.4492935982947064e-16,1.0
Tennessee,2001-12-01,7324,48.7,43.3,12,-2.4492935982947064e-16,1.0
Arkansas,2001-12-01,3107,50.1,45.7,12,-2.4492935982947064e-16,1.0
Louisiana,2001-12-01,5461,58.2,54.2,12,-2.4492935982947064e-16,1.0
Oklahoma,2001-12-01,3626,48.4,43.7,12,-2.4492935982947064e-16,1.0
Texas,2001-12-01,23218,54.2,50.8,12,-2.4492935982947064e-16,1.0
Arizona,2001-12-01,4660,46.6,45.4,12,-2.4492935982947064e-16,1.0
Colorado,2001-12-01,3786,32.2,29.4,12,-2.4492935982947064e-16,1.0
Idaho,2001-12-01,1764,29.2,27.8,12,-2.4492935982947064e-16,1.0
Montana,2001-12-01,971,29.4,25.1,12,-2.4492935982947064e-16,1.0
Nevada,2001-12-01,2185,36.1,35.0,12,-2.4492935982947064e-16,1.0
New Mexico,2001-12-01,1492,40.2,38.2,12,-2.4492935982947064e-16,1.0
Utah,2001-12-01,2017,32.2,31.6,12,-2.4492935982947064e-16,1.0
Wyoming,2001-12-01,1142,27.8,24.9,12,-2.4492935982947064e-16,1.0
California,2001-12-01,19959,47.2,46.3,12,-2.4492935982947064e-16,1.0
Oregon,2001-12-01,4032,35.9,34.7,12,-2.4492935982947064e-16,1.0
Washington,2001-12-01,7155,35.8,33.7,12,-2.4492935982947064e-16,1.0
Connecticut,2002-01-01,2647,35.2,27.3,1,0.4999999999999999,0.8660254037844386
Maine,2002-01-01,1063,24.8,15.9,1,0.4999999999999999,0.8660254037844386
Massachusetts,2002-01-01,4524,34.2,26.2,1,0.4999999999999999,0.8660254037844386
New Hampshire,2002-01-01,898,28.6,19.4,1,0.4999999999999999,0.8660254037844386
Rhode Island,2002-01-01,630,36.6,29.0,1,0.4999999999999999,0.8660254037844386
Vermont,2002-01-01,512,27.5,17.7,1,0.4999999999999999,0.8660254037844386
New Jersey,2002-01-01,5913,39.0,31.3,1,0.4999999999999999,0.8660254037844386
New York,2002-01-01,12222,31.2,22.2,1,0.4999999999999999,0.8660254037844386
Pennsylvania,2002-01-01,12154,34.7,27.1,1,0.4999999999999999,0.8660254037844386
Illinois,2002-01-01,11237,34.7,27.4,1,0.4999999999999999,0.8660254037844386
Indiana,2002-01-01,8331,35.5,28.5,1,0.4999999999999999,0.8660254037844386
Michigan,2002-01-01,8410,29.7,20.7,1,0.4999999999999999,0.8660254037844386
Ohio,2002-01-01,13080,35.9,28.7,1,0.4999999999999999,0.8660254037844386
Wisconsin,2002-01-01,5540,25.8,15.4,1,0.4999999999999999,0.8660254037844386
Iowa,2002-01-01,3385,29.6,20.2,1,0.4999999999999999,0.8660254037844386
Kansas,2002-01-01,2887,35.4,30.2,1,0.4999999999999999,0.8660254037844386
Minnesota,2002-01-01,5246,20.2,9.7,1,0.4999999999999999,0.8660254037844386
Missouri,2002-01-01,6260,36.8,31.3,1,0.4999999999999999,0.8660254037844386
Nebraska,2002-01-01,2037,29.9,23.7,1,0.4999999999999999,0.8660254037844386
North Dakota,2002-01-01,943,17.4,9.6,1,0.4999999999999999,0.8660254037844386
South Dakota,2002-01-01,775,24.4,17.4,1,0.4999999999999999,0.8660254037844386
Delaware,2002-01-01,1016,42.2,34.8,1,0.4999999999999999,0.8660254037844386
Florida,2002-01-01,17040,61.7,58.3,1,0.4999999999999999,0.8660254037844386
Georgia,2002-01-01,10314,50.5,46.6,1,0.4999999999999999,0.8660254037844386
Maryland,2002-01-01,5576,40.8,33.9,1,0.4999999999999999,0.8660254037844386
North Carolina,2002-01-01,10594,45.3,40.8,1,0.4999999999999999,0.8660254037844386
South Carolina,2002-01-01,6534,49.5,45.1,1,0.4999999999999999,0.8660254037844386
Virginia,2002-01-01,8717,41.3,35.8,1,0.4999999999999999,0.8660254037844386
West Virginia,2002-01-01,2715,37.4,31.8,1,0.4999999999999999,0.8660254037844386
Alabama,2002-01-01,7120,48.7,45.8,1,0.4999999999999999,0.8660254037844386
Kentucky,2002-01-01,7896,39.8,34.9,1,0.4999999999999999,0.8660254037844386
Mississippi,2002-01-01,3675,49.2,46.1,1,0.4999999999999999,0.8660254037844386
Tennessee,2002-01-01,8517,42.4,38.3,1,0.4999999999999999,0.8660254037844386
Arkansas,2002-01-01,3503,43.8,40.4,1,0.4999999999999999,0.8660254037844386
Louisiana,2002-01-01,6168,52.9,50.2,1,0.4999999999999999,0.8660254037844386
Oklahoma,2002-01-01,3978,41.4,37.8,1,0.4999999999999999,0.8660254037844386
Texas,2002-01-01,26449,49.0,46.1,1,0.4999999999999999,0.8660254037844386
Arizona,2002-01-01,4824,41.2,41.0,1,0.4999999999999999,0.8660254037844386
Colorado,2002-01-01,3741,25.9,24.5,1,0.4999999999999999,0.8660254037844386
Idaho,2002-01-01,1856,22.6,22.9,1,0.4999999999999999,0.8660254037844386
Montana,2002-01-01,1149,22.6,18.8,1,0.4999999999999999,0.8660254037844386
Nevada,2002-01-01,2131,30.7,30.5,1,0.4999999999999999,0.8660254037844386
New Mexico,2002-01-01,1581,35.4,34.0,1,0.4999999999999999,0.8660254037844386
Utah,2002-01-01,1960,25.6,26.2,1,0.4999999999999999,0.8660254037844386
Wyoming,2002-01-01,1178,20.7,19.5,1,0.4999999999999999,0.8660254037844386
California,2002-01-01,19864,42.6,42.7,1,0.4999999999999999,0.8660254037844386
Oregon,2002-01-01,4368,31.8,31.0,1,0.4999999999999999,0.8660254037844386
